asin,name,price,rating,reviews,url,page,keyword,scraped_at
B0GN73QQFF,"Portronics Harmonics Z12 in Ear Bluetooth Neckband with Metallic Built & Hall Switch(ON/OFF),Upto 35 Hours Playtime, Gaming/Music Mode, Low Latency, Bluetooth Version 5.3V, Type C Fast Charging(Black)",₹799.00,4.3,(32),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjk0MjAwNDAwNjEwODc4OjE3ODA2NzY1Njk6c3BfYXRmX25leHQ6MzAwOTk3ODgyNzQ2MTMyOjowOjo&url=%2FPortronics-Harmonics-Bluetooth-Neckband-Metallic%2Fdp%2FB0GN73QQFF%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY%26dib_tag%3Dse%26keywords%3Dwireless%2Bearphones%26qid%3D1780676569%26aref%3D0rYVwKorX3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=0rYVwKorX3&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0FN7L9JQ1,"Noise Buds N2 Pro Truly Wireless Earbuds with ANC (Up to 32dB), 70H Playtime, Dual Pairing, InstaCharge (10 Min = 200 Min), Bluetooth v6.0, Metallic Finish – Lunar Silver",₹1799.00,3.8,(8.6K),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjk0MjAwNDAwNjEwODc4OjE3ODA2NzY1Njk6c3BfYXRmX25leHQ6MzAwODg4MjQxMzI3NzMyOjowOjo&url=%2FNoise-Launched-Wireless-Metallic-Instacharge%2Fdp%2FB0FN7L9JQ1%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY%26dib_tag%3Dse%26keywords%3Dwireless%2Bearphones%26qid%3D1780676569%26aref%3DlL4d6PlO73%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=lL4d6PlO73&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0DK3W2XK3,"JBL New Launch Tune Beam 2 TWS, ANC Earbuds, 48Hr Playtime,Dual Connect, Ambient Aware, Relax Mode, Customized EQ with Headphones App, 6 Mics for Clear Calls, Spatial Sound, Personi-Fi 3.0 (Black)",₹4699.00,4.0,(5.9K),https://www.amazon.in/JBL-Playtime-Customized-Headphones-Personi-Fi/dp/B0DK3W2XK3/ref=sr_1_19?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0GZSJ3XKW,CME Buds 2A Global Version in-Ear Wireless Earphone 12.4mm Driver 42dB ANC 4HD Mics Up to 35.5H Playback IP54 BT 5.4,₹399.00,N/A,N/A,https://www.amazon.in/UGMA-PRODUCTS-Wireless-Earphone-Playback/dp/B0GZSJ3XKW/ref=sr_1_20?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0G598SB98,"Earbuds for realme 14 Pro Plus Earbuds Original Like True Wireless Bluetooth in-Ear Headphones Earphones TWS with Mic, Touch Controls, Deep Bass, Sports (48 Hours Case, RMB1)",₹699.00,3.4,(5),https://www.amazon.in/realme-14-Pro-Plus-Headphones/dp/B0G598SB98/ref=sr_1_21?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0GF866ZT4,"GOBOULT Tenet TWS Earbuds with 75H Playtime, Amp App Support, Quad Mic ENC, Dual Device Pairing Buds, 13mm Driver Ear Buds, Bluetooth 5.4 Wireless Earbuds (Midnight Blue)",₹1499.00,4.0,(978),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTgzMDc2Nzg1NjIyMTA1OjE3ODA2NzY1Njk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDkxNjAwMzcxNzYzMjo6MDo6&url=%2FGOBOULT-Earbuds-Playtime-Bluetooth-Wireless%2Fdp%2FB0GF866ZT4%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0GF866ZT4%26pd_rd_r%3D3f3151dc-37e6-44eb-9751-3d6eb5854156%26pd_rd_w%3D8GcEj%26pd_rd_wg%3Dx6eXK%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DQR604F9CXF8DZHDGY455%26qid%3D1780676569%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-17-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3Dip6ja8EVZ0%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=ip6ja8EVZ0&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0GM14V1X6,"GOBOULT Mustang Sprint in Ear Earbuds with 60H Playtime, Amp App Support, 32dB Active Noise Cancellation, Quad Mic ENC, Dual Device Pairing, 10mm Drivers, BTv 6.0 TWS (Neon Green)",₹1799.00,4.1,(517),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTgzMDc2Nzg1NjIyMTA1OjE3ODA2NzY1Njk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTA5MDIwNjY3MDEzMjo6MTo6&url=%2FGOBOULT-Mustang-Earbuds-Playtime-Cancellation%2Fdp%2FB0GM14V1X6%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0GM14V1X6%26pd_rd_r%3D3f3151dc-37e6-44eb-9751-3d6eb5854156%26pd_rd_w%3D8GcEj%26pd_rd_wg%3Dx6eXK%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DQR604F9CXF8DZHDGY455%26qid%3D1780676569%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-18-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DjgJoDpy0ns%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=jgJoDpy0ns&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0G43D2S3L,"GOBOULT Raven in Ear TWS Earbuds with 70H Playtime, App Support, Quad Mic ENC, 50ms Ultra Low Latency, Dual Device Pairing, 10mm Driver, BTv 5.4 Wireless Earbuds (Champagne)",₹1299.00,4.0,(4.6K),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTgzMDc2Nzg1NjIyMTA1OjE3ODA2NzY1Njk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDg4NzE4MDUyMDIzMjo6Mjo6&url=%2FGOBOULT-Earbuds-Playtime-Wireless-Champagne%2Fdp%2FB0G43D2S3L%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0G43D2S3L%26pd_rd_r%3D3f3151dc-37e6-44eb-9751-3d6eb5854156%26pd_rd_w%3D8GcEj%26pd_rd_wg%3Dx6eXK%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DQR604F9CXF8DZHDGY455%26qid%3D1780676569%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-19-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DjByzJeaL5V%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=jByzJeaL5V&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0G2GGLTMF,Mivi DuoPods Sync in Ear Earbuds | 60H Playtime Bluetooth Earphones Wireless | Earbuds ENC for Clear Calls | 13mm Drivers Ear Buds Wireless | Gaming Mode | BT 5.3 TWS ENC Earbuds Style | Earpods,₹899.00,4.2,(779),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTgzMDc2Nzg1NjIyMTA1OjE3ODA2NzY1Njk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDg3NjY5NjcyMTczMjo6Mzo6&url=%2FMivi-Playtime-Bluetooth-Earphones-Wireless%2Fdp%2FB0G2GGLTMF%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0G2GGLTMF%26pd_rd_r%3D3f3151dc-37e6-44eb-9751-3d6eb5854156%26pd_rd_w%3D8GcEj%26pd_rd_wg%3Dx6eXK%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DQR604F9CXF8DZHDGY455%26qid%3D1780676569%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-20-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DoewpQ7qVXo%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=oewpQ7qVXo&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0GQTNXDYM,"OnePlus Nord Buds 4 Pro TWS Earbuds Upto 55dB Real-time ANC, Adaptive Mode, 12mm Titanium-Coated Driver, Spatial Audio, Upto 54hrs Playback, Dual-Device connectivity, 47ms Low Latency, Radiant Gray",₹3999.00,4.3,(662),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTgzMDc2Nzg1NjIyMTA1OjE3ODA2NzY1Njk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDk5Njk4MjU0ODUzMjo6NDo6&url=%2FOnePlus-Real-time-Titanium-Coated-Dual-Device-connectivity%2Fdp%2FB0GQTNXDYM%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0GQTNXDYM%26pd_rd_r%3D3f3151dc-37e6-44eb-9751-3d6eb5854156%26pd_rd_w%3D8GcEj%26pd_rd_wg%3Dx6eXK%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DQR604F9CXF8DZHDGY455%26qid%3D1780676569%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-21-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DIXvc80BMH9%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=IXvc80BMH9&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0F1CYD5PS,-75%,₹999.00,3.9,3.9,https://sponsored-ads.amazon.in/clk/?_encoding=UTF8&p=eAFVUE2L00AApS7qGvxYelihJ6nQQ2GaySSZpJUgSdqt6UraTbdrt5cwnUybsOkkm8luyx6Kdy-C4I_w33jw4NmDR_0Jol0F3-U9eO_x4Enz_a8_3n2-V31kI-V0EEwmvnbcP6tXUPNwwXiyCc88OjLFDHHIbq6KNeocxqiYBe0x5MczczhVL167g-HUDiSk4ZaGW0oLzu6Mnfm-3Tt91Qu8cfWpdD9i4qLM8urDiR_03GHf92a9bu19RXp-64SCkYLGYc4KmqWkZGHC04SzcF4uqg_IitxkvJXw2jMxBzQlQiQU7CpgFwQ5Anl6Jep3GQ89v6mLOShjtmIRoFmaMlomGQfXCNwOAkqKSICcJLxkBaAZLxkv61iqwIO3X35--_6pW3v8N7ubqD9RIYSqCn-TiVWM9jw_6Oy5I7c5rL7oOrabH3nAsLfO5Q5Le-ucpFOiY_t_bJ3l1jnZOvYfsawduMvepj-4pnbiZitHs9DHivShEpdlLjqyvF6vW_8-kJe5TNZyJDvwSHHPu_po_DKPwiIK8zSOCqtsxIKEtAiTyIKNyySyFMOE2MA6bjdEYSlAAVg1jDY2TaAaJgIaNDVANB0DulCxbhCdMAIbiUVy0SAFW1gbxfe9rue-wb8AymOxgQ&v=c1&r=https%3A%2F%2Fwww.amazon.in%2Fgp%2Faw%2Fd%2FB0F1CYD5PS%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1780676569%26sr%3D1-1-63779688-3782-4084-a456-cf3657a5aea0%26i%3Daps%26aref%3Dx1NNIDICW6&ref_=sbx__sbtcd2_asin_0_bkgd&pd_rd_w=4nirH&content-id=amzn1.sym.85e4a242-2b71-46f4-80a0-03f20b779d0e%3Aamzn1.sym.85e4a242-2b71-46f4-80a0-03f20b779d0e&pf_rd_p=85e4a242-2b71-46f4-80a0-03f20b779d0e&pf_rd_r=QR604F9CXF8DZHDGY455&pd_rd_wg=x6eXK&pd_rd_r=3f3151dc-37e6-44eb-9751-3d6eb5854156,2,wireless earphones,2026-06-05 21:52:52
B0F1CZLPRK,-75%,₹999.00,3.9,3.9,https://sponsored-ads.amazon.in/clk/?_encoding=UTF8&p=eAFVUE2L00AApS7qGvxYetiFnqRCD4VpppNkklaCJGm3pl3Sbrpdl1zCdDJtwqaTbCa7LXso3r0Igj_Cf-PBg2cPHvUniHYVfJf34L3HgyfN97_-ePf5QfWJhdpnQ38289TR4LxeQc3DBePJJjx36cQQAeKQ3V4Xa9Q9jFER-J0p5KPAGF8olyfOcHxh-RJScUvFrXYLBvem9nzf6p-97vvutHokPYyYuCyzvPp45vl9Zzzw3KDfq72vSC_unFAwUtA4zFlBs5SULEx4mnAWzstF9RFZkduMtxJeey7mgKZEiISCXQXsgiBHIE-vRf0-46HrNTUxB2XMViwCNEtTRssk4-AGgbtBQEkRCZCThJesADTjJeNlHUsVePD2y89v3z_1ak__ZncT9WcKhFBR4G8ysILRnuv53T1n4jTH1Zc923LyYxfo1ta-2mFpbe3T9IJo2PofW3u5tU-3tvVHLGsHzrK_GQxvqJU42cpWTfSxIn2oxGWZi64sr9fr1r8P5GUuk7UcyTY8bjvBycQfvcqjsIjCPI2jwiwbsSAhLcIkMmHjKonMtm5ArGMNdxqiMNsAAazoegcbBlB0AwEVGiogqoYBXShY04lGGIGNxCS5aJCCLcxN2_Pcnuu8wb8A15uxoA&v=c1&r=https%3A%2F%2Fwww.amazon.in%2Fgp%2Faw%2Fd%2FB0F1CZLPRK%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1780676569%26sr%3D1-2-63779688-3782-4084-a456-cf3657a5aea0%26i%3Daps%26aref%3Dx1NNIDICW6&ref_=sbx__sbtcd2_asin_1_bkgd&pd_rd_w=4nirH&content-id=amzn1.sym.85e4a242-2b71-46f4-80a0-03f20b779d0e%3Aamzn1.sym.85e4a242-2b71-46f4-80a0-03f20b779d0e&pf_rd_p=85e4a242-2b71-46f4-80a0-03f20b779d0e&pf_rd_r=QR604F9CXF8DZHDGY455&pd_rd_wg=x6eXK&pd_rd_r=3f3151dc-37e6-44eb-9751-3d6eb5854156,2,wireless earphones,2026-06-05 21:52:52
B0F1CZ59F5,-75%,₹999.00,3.9,3.9,https://sponsored-ads.amazon.in/clk/?_encoding=UTF8&p=eAFVUE2L00AApS7qGvxYelihJ6nQQ2GaySSZpJUgSfphupLuptt1ySVMJ9MmbDrJZrLbsofi3Ysg-CP8Nx48ePbgUX-CaFfBd3kP3ns8eNJ8_-uPd5_v1R_ZSDkdB7OZrx2Nzpo11D5cMJ5uojOPHpsiRByym6tyjXqHCSrDoDuF_Cg0J-fqxWt3PDm3AwlpuKPhjtKB4Z2pM9-3B6evBoE3rT-V7sdMXFR5UX8484OBOxn5XjjoN97XpOe3TiQYKWkSFaykeUYqFqU8SzmL5tWi_oCsyE3OOylvPBNzQDMiRErBrgJ2QVAgUGRXonmX8cjz27qYgyphKxYDmmcZo1Wac3CNwO0goKSMBShIyitWAprzivGqiaUaPHj75ee375_6jcd_s7uJ5hMVQqiq8DeZWMVoz_OD3p577LYn9Rd9x3aLoQcMe-tc7rC0t85Jdk50bP-PrbPcOidbx_4jlo0DdznYjMbX1E7dfOVoFvpYkz7UkqoqRE-W1-t1598H8rKQyVqOZQcOFTfUu0P9ZRFHZRwVWRKXVtVKBIloGaWxBVuXaWwphgmxgXXcbYnSUoAKsGoYXWyaQDVMBDRoaoBoOgZ0oWLdIDphBLZSixSiRUq2sDaK73t9z32DfwG1mLFR&v=c1&r=https%3A%2F%2Fwww.amazon.in%2Fgp%2Faw%2Fd%2FB0F1CZ59F5%3Fpd_rd_plhdr%3Dt%26hsa_cr_id%3D0%26qid%3D1780676569%26sr%3D1-3-63779688-3782-4084-a456-cf3657a5aea0%26i%3Daps%26aref%3Dx1NNIDICW6&ref_=sbx__sbtcd2_asin_2_bkgd&pd_rd_w=4nirH&content-id=amzn1.sym.85e4a242-2b71-46f4-80a0-03f20b779d0e%3Aamzn1.sym.85e4a242-2b71-46f4-80a0-03f20b779d0e&pf_rd_p=85e4a242-2b71-46f4-80a0-03f20b779d0e&pf_rd_r=QR604F9CXF8DZHDGY455&pd_rd_wg=x6eXK&pd_rd_r=3f3151dc-37e6-44eb-9751-3d6eb5854156,2,wireless earphones,2026-06-05 21:52:52
B0G2YNSCVR,"Bluetooth Earphones for One-Plus 10 Earphones Original Like Single Ear Wireless Bluetooth in-Ear Headphones Headset with Mic, Deep Bass, Sports Earbuds (8 Hours, SMBT13)",₹399.00,5.0,(1),https://www.amazon.in/Bluetooth-Earphones-One-Plus-10-Headphones/dp/B0G2YNSCVR/ref=sr_1_22?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0GTVQ7MVY,"Wireless Earbuds Bluetooth 5.3, 13mm Heavy Bass TWS Earphones with 42ms Low Latency | 180H Playtime | Water Resistant | Pure Copper Drivers | Touch Control | in-Ear Buds for Android iOS (Pink)",₹652.50,N/A,N/A,https://www.amazon.in/Wireless-Bluetooth-Earphones-Playtime-Resistant/dp/B0GTVQ7MVY/ref=sr_1_23?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0GHQQKPW2,"Fire-Boltt Newly Launched Aero Luxe TWS Earbuds with Custom EQ, Bluetooth 5.4 Wireless Earphones, 70H Playtime, Fast Charging Case, 50ms Low-Latency Gaming & Touch Controls Sandstone Beige",₹899.00,3.2,(108),https://www.amazon.in/Fire-Boltt-Bluetooth-Earphones-Low-Latency-Sandstone/dp/B0GHQQKPW2/ref=sr_1_24?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0GFM3D1XC,"Bluetooth Earphones for Sony Xperia 10 Plus / Xperia10 Plus Earphones Original Like Wireless Bluetooth Neckband in-Ear Headphones Headset with Mic, Deep Bass, Sports Earbuds (15 Hours, SNDT,1)",₹449.00,N/A,N/A,https://www.amazon.in/Sony-Xperia-10-Plus-Headphones/dp/B0GFM3D1XC/ref=sr_1_25?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
