asin,name,price,rating,reviews,url,page,keyword,scraped_at
B0C33XXS56,"Sony WF-1000XM5 Best Active Noise Cancelling Wireless Bluetooth Earbuds with Mic, TWS, Up to 24 Hours Battery Life - Black",₹24990.00,3.9,(5.6K),https://www.amazon.in/Sony-WF-1000XM5-Cancelling-Headphones-Multi-Point/dp/B0C33XXS56/ref=sr_1_26?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0GQJ5B4F6,"Portronics Harmonics Y5 Bluetooth Wireless In Ear Earphone with strong Clip, Upto 24 Hour Playback,Dual Pairing, HD Clarity Mic, Transparent Design,Magnetic Buds, Bluetooth V6.0,Type C Charging(Black)",₹799.00,3.6,(8),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjk0MjAwNDAwNjEwODc4OjE3ODA2NzY1Njk6c3BfbXRmOjMwMDk5Nzg4Mjc0NTczMjo6MDo6&url=%2FPortronics-Harmonics-Bluetooth-Wireless-Transparent%2Fdp%2FB0GQJ5B4F6%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY%26dib_tag%3Dse%26keywords%3Dwireless%2Bearphones%26qid%3D1780676569%26aref%3DHgrswOyMqW%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=HgrswOyMqW&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0GNXCGZSF,"Portronics Twins one in Ear Earbuds with Deep Bass, Upto 30 Hours Playtime,13mm Dynamic Driver, Game/Music Mode, Bluetooth V6.0, Voice Assistant, Type C Fast Charging Buds, Lightweight Design(White)",₹849.00,4.2,(7),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjk0MjAwNDAwNjEwODc4OjE3ODA2NzY1Njk6c3BfbXRmOjMwMTExODkzMzkyNzAzMjo6MDo6&url=%2FPortronics-Playtime-Bluetooth-Assistant-Lightweight%2Fdp%2FB0GNXCGZSF%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY%26dib_tag%3Dse%26keywords%3Dwireless%2Bearphones%26qid%3D1780676569%26aref%3DB3Q5m5Z9fU%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=B3Q5m5Z9fU&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0G2SSR8KF,"Bluetooth Earphones for One-Plus Nord CE 2 Lite Earphones Original Like Wireless Bluetooth Neckband in-Ear Headphones Headset with Mic, Deep Bass, Sports Earbuds (15 Hours, JO32)",₹499.00,N/A,N/A,https://www.amazon.in/Bluetooth-Nord-CE-Lite-Headphones/dp/B0G2SSR8KF/ref=sr_1_29?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0GTFDC64C,"Earbuds for One-Plus Nord CE 2 Lite Earbuds Original Like True Wireless Bluetooth in-Ear Headphones Earphones TWS with Mic, Touch Controls, Deep Bass, Sports (54 Hours Case, OPB3R1)",₹679.00,1.0,(1),https://www.amazon.in/Nord-CE-Lite-Bluetooth-Headphones/dp/B0GTFDC64C/ref=sr_1_30?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B09TT3X7MF,"Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Battery, DSEE-Upscale, Splash Proof, 360RA, Fast Pair, in-Ear Bluetooth Headset with mic for Phone Calls (Taupe)",₹1849.00,3.8,(14.8K),https://www.amazon.in/Sony-Headphones-Customizable-Equalizer-DSEE-Upscale/dp/B09TT3X7MF/ref=sr_1_31?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0GFLQ3LNS,"Bluetooth Earphones for Realme GT Neo 2 Earphones Original Like Wireless Bluetooth Neckband in-Ear Headphones Headset with Mic, Deep Bass, Sports Earbuds (15 Hours, RLM,1)",₹599.00,4.0,(1),https://www.amazon.in/Bluetooth-Realme-GT-Neo-Headphones/dp/B0GFLQ3LNS/ref=sr_1_32?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0DWHB886R,Sony WF-C710N | Dual Noise Cancellation Wireless Bluetooth in Ear Earbuds | AI Call Quality | 40Hrs Battery W/O ANC | 30Hrs Battery with ANC - Blue,₹7997.00,3.6,(1K),https://www.amazon.in/Sony-WF-C710N-Cancellation-Wireless-Bluetooth/dp/B0DWHB886R/ref=sr_1_33?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0H1RGR4W8,"ERD OWS-100 Wireless Earbuds, Bluetooth Earbuds with HD Sound, Touch Control, Long Battery Life & Built-in Mic, True Wireless Earphones for Gaming, Music & Calls – Black",₹2054.00,N/A,N/A,https://www.amazon.in/OWS-100-Wireless-Earbuds-Bluetooth-Earphones/dp/B0H1RGR4W8/ref=sr_1_34?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0GMQLR7JL,Earbuds for One Plus 12r/11r/10r/10t/10/10 pro/9/9 pro/8T/8/8pro/7Pro/7T/7TPro/Nord/Ce3 lite Wireless Earbuds (OPBR51),₹690.00,1.6,(11),https://www.amazon.in/Earbuds-Plus-7TPro-Wireless-OPBR51/dp/B0GMQLR7JL/ref=sr_1_35?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0GTBLFFVS,"Earbuds for realme 14 Pro Plus Earbuds Original Like True Wireless Bluetooth in-Ear Headphones Earphones TWS with Mic, Touch Controls, Deep Bass, Sports (54 Hours Case, OPB3R1)",₹679.00,3.4,(5),https://www.amazon.in/realme-14-Pro-Plus-Headphones/dp/B0GTBLFFVS/ref=sr_1_36?dib=eyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY&dib_tag=se&keywords=wireless+earphones&qid=1780676569,2,wireless earphones,2026-06-05 21:52:52
B0FVS76HKH,"Fire-Boltt Aero TWS Earbuds Custom EQ, Wireless Bluetooth 5.4, Music & App Support, 50H Playtime, Fast Charging Case, 50ms Low Latency for Gaming, Touch Controls, IPX4 Waterproof, Clear Calls - White",₹699.00,3.8,(11.2K),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjk0MjAwNDAwNjEwODc4OjE3ODA2NzY1Njk6c3BfYnRmOjMwMDg1MjYwNzc1MzMzMjo6MDo6&url=%2FFire-Boltt-Wireless-Bluetooth-Playtime-Waterproof%2Fdp%2FB0FVS76HKH%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY%26dib_tag%3Dse%26keywords%3Dwireless%2Bearphones%26qid%3D1780676569%26aref%3DIohKyKKF1v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=IohKyKKF1v&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0CYQ74MWQ,"Portronics Harmonics Twins 28 ANC TWS in Ear Earbuds with Smart Touch Control, 50 Hours Playback, Quad Mic ENC, Low Latency, 13mm Dynamic Driver, IPX 5 Water Resistant, Fast Type C Charging(Black)",₹1199.00,3.8,(155),https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjk0MjAwNDAwNjEwODc4OjE3ODA2NzY1Njk6c3BfYnRmOjMwMDk3ODQ0MzQyMDUzMjo6MDo6&url=%2FPortronics-Harmonics-Playback-Resistant-Charging%2Fdp%2FB0CYQ74MWQ%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.8wq7STvurSAdr2AVG6IrQIPM-ug9i9xc6N-XBSAPTFQz0KmaHlLVqHmq3vwYJBBQVisjkEL00V7vcEYjpHXzz2XGMNdspLaB6DWFYGuJPjK1I7iXKl5i_yWAkWa8yQM9fy5AJkD26PEbYtmxyF33zbo_ITucqefJUXR_UaXdPM4k9iGpxmHPzCRWETnrE0mPVOBdpkMzTjd0vxW3-uXaKy9_m2Zg1kgIOv4ucJaMp2c.Kg9bB61zQ_qJ9L0ncH7pT4n9TSEZUcERP3p-tsSWTvY%26dib_tag%3Dse%26keywords%3Dwireless%2Bearphones%26qid%3D1780676569%26aref%3D19edq8vzOL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=19edq8vzOL&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0GN73QQFF,"Portronics Harmonics Z12 in Ear Bluetooth Neckband with Metallic Built & Hall Switch(ON/OFF),Upto 35 Hours Playtime, Gaming/Music Mode, Low Latency, Bluetooth Version 5.3V, Type C Fast Charging(Black)",₹799.00,4.3,(32),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTcxNDE0MjEzNTk0MzEyOjE3ODA2NzY1Njk6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA5OTc4ODI3NDYxMzI6OjA6Og&url=%2FPortronics-Harmonics-Bluetooth-Neckband-Metallic%2Fdp%2FB0GN73QQFF%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%253Aamzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0GN73QQFF%26pd_rd_r%3D0526c97d-6ac3-4d72-ba66-129cf9736c02%26pd_rd_w%3Dxcq1C%26pd_rd_wg%3DrPx36%26pf_rd_p%3D5298acb7-37ab-4bc0-a659-56dfae35672f%26pf_rd_r%3DQR604F9CXF8DZHDGY455%26qid%3D1780676569%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-17-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26aref%3D0rYVwKorX3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=0rYVwKorX3&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0GK1MTWC1,"truke New Launch Mega 12 True Wireless in Ear Earbuds W/ 24-Bit Spatial Audio, Premium Leather Textured Design, 70H Playtime Fast Charge Buds, 13mm Drivers TWS, Low Latency, ENC (Indigo Blue)",₹1199.00,4.3,(165),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTcxNDE0MjEzNTk0MzEyOjE3ODA2NzY1Njk6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA5OTUzNzI0MTEyMzI6OjE6Og&url=%2Ftruke-Wireless-Earbuds-Textured-Playtime%2Fdp%2FB0GK1MTWC1%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%253Aamzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0GK1MTWC1%26pd_rd_r%3D0526c97d-6ac3-4d72-ba66-129cf9736c02%26pd_rd_w%3Dxcq1C%26pd_rd_wg%3DrPx36%26pf_rd_p%3D5298acb7-37ab-4bc0-a659-56dfae35672f%26pf_rd_r%3DQR604F9CXF8DZHDGY455%26qid%3D1780676569%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-18-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26aref%3DBV8cOpY5pV%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=BV8cOpY5pV&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0G2GKPK48,Mivi DuoPods Vibe | Dual Connectivity Ear Buds Wireless | Clear HD Calls | 5.3 Bluetooth Earphone Wireless | 13mm Drivers | 60 Hours Playtime | Made in India TWS Earbuds,₹899.00,4.1,(227),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTcxNDE0MjEzNTk0MzEyOjE3ODA2NzY1Njk6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDExMTcxNDkxMDAyMzI6OjI6Og&url=%2FMivi-Connectivity-Wireless-Bluetooth-Earphone%2Fdp%2FB0G2GKPK48%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%253Aamzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0G2GKPK48%26pd_rd_r%3D0526c97d-6ac3-4d72-ba66-129cf9736c02%26pd_rd_w%3Dxcq1C%26pd_rd_wg%3DrPx36%26pf_rd_p%3D5298acb7-37ab-4bc0-a659-56dfae35672f%26pf_rd_r%3DQR604F9CXF8DZHDGY455%26qid%3D1780676569%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-19-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26aref%3D4OwHYtoSnf%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=4OwHYtoSnf&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0FKBWTWZ8,"truke New Launch Mega 7 True Wireless in-Ear Earbuds w/ 24-Bit 360 Spatial Audio, 60H Playtime & Fast Charging Buds, Dual Pairing, 40ms Low Latency TWS, 4-Mic ENC, Made in India-(Coffee Brown)",₹899.00,4.1,(423),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTcxNDE0MjEzNTk0MzEyOjE3ODA2NzY1Njk6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA3Nzc1NjMxMDM0MzI6OjM6Og&url=%2Ftruke-Wireless-Earbuds-Playtime-Charging%2Fdp%2FB0FKBWTWZ8%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%253Aamzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0FKBWTWZ8%26pd_rd_r%3D0526c97d-6ac3-4d72-ba66-129cf9736c02%26pd_rd_w%3Dxcq1C%26pd_rd_wg%3DrPx36%26pf_rd_p%3D5298acb7-37ab-4bc0-a659-56dfae35672f%26pf_rd_r%3DQR604F9CXF8DZHDGY455%26qid%3D1780676569%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-20-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26aref%3DZNCmiV0qvS%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=ZNCmiV0qvS&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
B0GCSCPZZ1,"Kratos TW02 Ear Buds Wireless with 30H Playtime, Noise Isolation & Clear Calls, Bluetooth Earbuds with Voice Assistant, Ear Buds with Bluetooth V 5.3 & with Type C Fast Charging, IPX5 TWS Earphones",₹498.00,4.2,(683),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTcxNDE0MjEzNTk0MzEyOjE3ODA2NzY1Njk6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA5NzAwMDU4NTQxMzI6OjQ6Og&url=%2FKratos-Isolation-Bluetooth-Assistant-Earphones%2Fdp%2FB0GCSCPZZ1%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%253Aamzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0GCSCPZZ1%26pd_rd_r%3D0526c97d-6ac3-4d72-ba66-129cf9736c02%26pd_rd_w%3Dxcq1C%26pd_rd_wg%3DrPx36%26pf_rd_p%3D5298acb7-37ab-4bc0-a659-56dfae35672f%26pf_rd_r%3DQR604F9CXF8DZHDGY455%26qid%3D1780676569%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-21-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26aref%3DsH5K2muDYC%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=sH5K2muDYC&sp_cr=ZAZ,2,wireless earphones,2026-06-05 21:52:52
